mode,load,0_densenet161-4,1_squeezenet1_0-4,2_vgg11-2
mps-uncap,0.8,22.426366806030273,2.879619598388672,2.5336742401123047
mps-uncap,0.9,19.490480422973633,3.4710168838500977,2.578258514404297
mps-uncap,1.0,19.56915855407715,3.5109519958496094,2.597808837890625
mps-uncap,0.5,17.16780662536621,2.6040077209472656,1.9943714141845703
mps-uncap,0.6,17.48967170715332,2.6121139526367188,2.0908117294311523
mps-uncap,0.7,17.410755157470703,2.969980239868164,2.2525787353515625
mps-uncap,0.1,21.625280380249023,3.8372278213500977,2.126455307006836
mps-uncap,0.2,18.769264221191406,3.835439682006836,2.0720958709716797
mps-uncap,0.3,18.255949020385742,3.537416458129883,2.0627975463867188
mps-uncap,0.4,17.43495464324951,3.0062198638916016,2.0246505737304688
