mode,load,0_densenet161-4,1_squeezenet1_0-4,2_vgg11-2
mps-uncap,0.8,26.321887969970703,4.466772079467773,4.141092300415039
mps-uncap,0.9,26.041507720947266,7.0133209228515625,4.070520401000977
mps-uncap,1.0,23.052215576171875,11.001110076904297,9.339094161987305
mps-uncap,0.5,21.625757217407227,4.7626495361328125,3.904104232788086
mps-uncap,0.6,22.547245025634766,4.627704620361328,4.313468933105469
mps-uncap,0.7,20.72286605834961,4.698514938354492,3.899812698364258
mps-uncap,0.1,37.48440742492676,6.922245025634766,5.956172943115234
mps-uncap,0.2,35.12406349182129,9.0179443359375,7.127046585083008
mps-uncap,0.3,30.956268310546875,7.184743881225586,7.266998291015625
mps-uncap,0.4,29.314517974853516,8.768081665039062,7.394552230834961
