mode,load,0_densenet161-4,1_squeezenet1_0-4,2_vgg11-2
mps-uncap,0.8,16.687393188476562,1.7185211181640625,1.5726089477539062
mps-uncap,0.9,17.652273178100586,3.0062198638916016,2.407550811767578
mps-uncap,1.0,17.45748519897461,2.9158592224121094,2.126455307006836
mps-uncap,0.5,16.343355178833008,1.743316650390625,1.573324203491211
mps-uncap,0.6,16.88671112060547,1.7609596252441406,1.5892982482910156
mps-uncap,0.7,16.47639274597168,1.7359256744384766,1.5621185302734375
mps-uncap,0.1,17.317771911621094,1.8143653869628906,1.5828609466552734
mps-uncap,0.2,16.782045364379883,1.77764892578125,1.5850067138671875
mps-uncap,0.3,16.408681869506836,1.7447471618652344,1.5680789947509766
mps-uncap,0.4,16.3724422454834,1.7635822296142578,1.5764236450195312
