mode,load,0_densenet161-4,1_squeezenet1_0-4,2_vgg11-2
mps-uncap,0.8,134.85383987426758,6.466865539550781,10.631322860717773
mps-uncap,0.9,89.80250358581543,3585.27672290802,1213.9110565185547
mps-uncap,1.0,1661.05055809021,6506.849646568298,4371.31404876709
mps-uncap,0.5,19.044160842895508,3.169536590576172,2.330780029296875
mps-uncap,0.6,20.331621170043945,3.4186840057373047,2.7419328689575195
mps-uncap,0.7,27.64749526977539,4.78208065032959,3.9097070693969727
mps-uncap,0.1,27.89926528930664,3.925204277038574,2.1822452545166016
mps-uncap,0.2,19.36495304107666,3.907918930053711,2.125382423400879
mps-uncap,0.3,19.269943237304688,3.854990005493164,2.14385986328125
mps-uncap,0.4,19.22738552093506,3.532886505126953,2.227783203125
