mode,load,0_densenet161-4,1_squeezenet1_0-4,2_vgg11-2
mps-uncap,0.8,25.61044692993164,3.642559051513672,3.3438205718994167
mps-uncap,0.9,21.19488000869751,4.34723138809204,3.4090733528137203
mps-uncap,1.0,21.326184272766113,4.358417987823486,3.4360885620117188
mps-uncap,0.5,20.085811614990234,3.9437341690063463,3.01196575164795
mps-uncap,0.6,19.728000164031982,3.9730072021484375,3.1054019927978516
mps-uncap,0.7,19.801855087280273,4.123399257659912,3.223412036895748
mps-uncap,0.1,32.41356372833252,4.3567633628845135,3.172035217285154
mps-uncap,0.2,30.07295846939087,4.377436637878418,2.93044090270996
mps-uncap,0.3,29.248404502868656,4.232878684997558,2.9929161071777353
mps-uncap,0.4,22.000877857208256,4.220829010009763,3.148794174194336
