mode,load,0_alexnet-8,1_densenet169-16,2_efficientnet_b5-8
mps-uncap,0.8,3.37064266204834,20.657777786254883,20.020008087158203
mps-uncap,0.9,47.7067232131958,1942.0485496520996,31.952381134033203
mps-uncap,1.0,3423.081636428833,2421.8013286590576,3731.6802740097046
mps-uncap,0.5,0.024080276489257812,0.028133392333984375,0.029325485229492188
mps-uncap,0.6,0.3478527069091797,0.03170967102050781,0.053763389587402344
mps-uncap,0.7,1.1146068572998047,10.78939437866211,5.853176116943359
mps-uncap,0.1,0.028371810913085938,0.042438507080078125,0.04076957702636719
mps-uncap,0.2,0.026941299438476562,0.03409385681152344,0.032901763916015625
mps-uncap,0.3,0.026226043701171875,0.03147125244140625,0.030517578125
mps-uncap,0.4,0.026226043701171875,0.02765655517578125,0.0286102294921875
