mode,load,0_alexnet-8,1_densenet169-16,2_efficientnet_b5-8
mps-uncap,0.8,34.068965911865185,181.15036964416495,175.98495483398412
mps-uncap,0.9,207.40215063095087,3752.6923084259033,270.4770421981812
mps-uncap,1.0,7232.084226608276,3325.7806038856506,6718.430840969085
mps-uncap,0.5,6.147956848144533,47.922747135162346,42.54701614379882
mps-uncap,0.6,8.981831073761004,89.47396278381348,55.73325634002686
mps-uncap,0.7,15.042004585266108,105.15332221984865,74.78952407836908
mps-uncap,0.1,1.9416809082031228,27.964305877685558,20.99980354309089
mps-uncap,0.2,3.0088186264038095,24.550199508667,26.10861778259275
mps-uncap,0.3,4.389941692352289,29.054341316223148,25.99978446960449
mps-uncap,0.4,5.837028026580811,40.182418823242244,35.113048553466804
