mode,load,0_alexnet-8,1_densenet169-16,2_efficientnet_b5-8
mps-uncap,0.8,36.17430448532104,207.91983604431127,198.19553375244087
mps-uncap,0.9,209.49503183364865,3779.740810394286,291.49293422698975
mps-uncap,1.0,7234.300441741943,3352.7080869674683,6741.92304611206
mps-uncap,0.5,8.223621845245363,69.8585319519043,58.95705223083478
mps-uncap,0.6,11.049470901489263,109.40718650817871,73.46287727355967
mps-uncap,0.7,17.11493968963623,131.92902088165283,95.28230905532828
mps-uncap,0.1,4.375362396240234,52.15647220611574,43.894655704498305
mps-uncap,0.2,5.4972171783447354,43.95136833190924,46.00762128829955
mps-uncap,0.3,6.855261325836171,49.430074691772475,43.985104560852044
mps-uncap,0.4,8.148291110992439,57.93012619018562,51.63216590881356
