mode,load,0_alexnet-8,1_densenet169-16,2_efficientnet_b5-8
mps-uncap,0.8,60.57929992675781,260.93411445617676,252.38037109375
mps-uncap,0.9,235.67938804626465,3924.354076385498,368.924617767334
mps-uncap,1.0,7322.993040084839,3528.6123752593994,6858.14905166626
mps-uncap,0.5,15.712261199951172,94.54607963562012,82.72671699523926
mps-uncap,0.6,18.24212074279785,167.464017868042,155.81893920898438
mps-uncap,0.7,29.454708099365234,153.08523178100586,131.59894943237305
mps-uncap,0.1,7.864236831665039,53.8022518157959,53.08723449707031
mps-uncap,0.2,13.681650161743164,52.72674560546875,55.3278923034668
mps-uncap,0.3,13.06462287902832,86.06100082397461,54.88109588623047
mps-uncap,0.4,14.23501968383789,74.75686073303223,72.98040390014648
