mode,load,0_alexnet-8,1_densenet169-16,2_efficientnet_b5-8
mps-uncap,0.8,17.309045791625977,86.41176223754883,84.51766967773438
mps-uncap,0.9,138.386607170105,3288.3996725082397,134.1516494750977
mps-uncap,1.0,6487.589311599731,3107.454943656922,6185.883402824402
mps-uncap,0.5,2.338480949401856,23.526644706726085,20.698833465576172
mps-uncap,0.6,3.9361953735351576,31.27002716064453,25.72276592254639
mps-uncap,0.7,6.6448450088500985,60.710144042968764,36.75873279571533
mps-uncap,0.1,0.04839897155761719,1.8504858016967773,0.06020069122314455
mps-uncap,0.2,1.0797977447509766,11.089324951171875,9.751152992248532
mps-uncap,0.3,1.67083740234375,13.366580009460451,13.628625869750977
mps-uncap,0.4,2.1992206573486337,17.49370098114014,15.644550323486328
