mode,load,0_densenet161-32,1_vgg13-4,2_vgg16-32
mps-uncap,0.8,1118.7548637390137,174.41534996032715,502.4113655090332
mps-uncap,0.9,1650.665044784546,404.6638011932373,1038.2812023162842
mps-uncap,1.0,8921.79799079895,2248.697280883789,7044.438123703003
mps-uncap,0.5,288.3138656616211,60.41693687438965,139.75882530212402
mps-uncap,0.6,377.87914276123047,89.61033821105957,163.40231895446777
mps-uncap,0.7,527.153730392456,107.71656036376953,366.09435081481934
mps-uncap,0.1,75.41537284851074,24.7805118560791,57.296037673950195
mps-uncap,0.2,131.09064102172852,44.18063163757324,119.07267570495605
mps-uncap,0.3,229.1412353515625,26.91054344177246,84.95783805847168
mps-uncap,0.4,180.1891326904297,60.71043014526367,103.68800163269043
