mode,load,0_densenet161-32,1_vgg13-4,2_vgg16-32
mps-uncap,0.8,35.06016731262207,2.7458667755126953,19.234895706176758
mps-uncap,0.9,36.463260650634766,2.7925968170166016,20.05743980407715
mps-uncap,1.0,36.84520721435547,3.1423568725585938,21.895408630371094
mps-uncap,0.5,34.53660011291504,2.699613571166992,19.066572189331055
mps-uncap,0.6,33.91456604003906,2.672433853149414,19.103288650512695
mps-uncap,0.7,34.47294235229492,2.700328826904297,19.16813850402832
mps-uncap,0.1,34.58356857299805,2.921581268310547,20.862817764282227
mps-uncap,0.2,34.354448318481445,2.7246475219726562,20.5843448638916
mps-uncap,0.3,34.12342071533203,2.6972293853759766,18.9974308013916
mps-uncap,0.4,33.544063568115234,2.6879310607910156,18.94831657409668
