mode,load,0_densenet161-32,1_vgg13-4,2_vgg16-32
mps-uncap,0.8,646.7443466186525,57.76348114013671,206.90274238586426
mps-uncap,0.9,1191.7159557342527,177.81126499176028,555.3107976913453
mps-uncap,1.0,8333.475160598755,1969.5249557495117,6134.889125823975
mps-uncap,0.5,155.76448440551758,19.33212280273437,59.66341495513916
mps-uncap,0.6,215.58365821838385,25.713133811950687,73.01940917968751
mps-uncap,0.7,268.7411308288574,31.79802894592285,104.09224033355713
mps-uncap,0.1,55.21423816680908,4.550290107727053,30.03225326538086
mps-uncap,0.2,59.916162490844734,11.367130279541016,35.51607131958007
mps-uncap,0.3,92.26074218750001,14.573860168457031,39.23201560974124
mps-uncap,0.4,103.9535999298096,16.211867332458496,44.331908226013184
