mode,load,0_densenet161-32,1_vgg13-4,2_vgg16-32
mps-uncap,0.8,187.05711364746094,20.828843116760254,30.054569244384766
mps-uncap,0.9,193.19963455200195,22.120451927185062,30.736207962036133
mps-uncap,1.0,193.95062923431396,22.541427612304688,31.37350082397461
mps-uncap,0.5,137.74578571319583,16.828727722167965,26.444196701049805
mps-uncap,0.6,158.95018577575692,18.459033966064453,28.10831069946289
mps-uncap,0.7,167.61016845703125,19.086122512817383,28.523921966552734
mps-uncap,0.1,55.16936779022217,4.337263107299805,27.649688720703125
mps-uncap,0.2,59.87551212310792,9.991216659545898,24.13923740386963
mps-uncap,0.3,79.60124015808107,13.45982551574707,23.9342212677002
mps-uncap,0.4,91.55042171478273,15.075325965881351,25.058388710021973
