mode,load,0_densenet161-32,1_vgg13-4,2_vgg16-32
mps-uncap,0.8,193.0490016937256,27.598040103912354,35.671377182006836
mps-uncap,0.9,196.60944938659665,28.294196128845208,35.55211782455444
mps-uncap,1.0,197.19783782958982,28.524637222290036,35.747647285461426
mps-uncap,0.5,171.4481949806213,22.459554672241207,33.995616436004624
mps-uncap,0.6,175.71819782257072,23.759436607360843,34.713265895843506
mps-uncap,0.7,185.3624105453491,23.451700210571282,34.73254442214965
mps-uncap,0.1,74.59525346755981,14.297609329223635,31.682863235473654
mps-uncap,0.2,128.8491439819336,18.946154117584236,30.78812599182129
mps-uncap,0.3,135.3829860687256,19.131269454956062,30.043964385986314
mps-uncap,0.4,154.4519209861755,20.89006185531618,32.60541200637818
