mode,load,0_densenet161-32,1_vgg13-4,2_vgg16-32
mps-uncap,0.8,195.4514980316162,30.0290584564209,38.79809379577637
mps-uncap,0.9,198.18902015686035,30.447006225585938,38.407325744628906
mps-uncap,1.0,198.92001152038574,30.162572860717773,39.243459701538086
mps-uncap,0.5,180.13763427734375,28.818845748901367,36.93270683288574
mps-uncap,0.6,183.67314338684082,28.591632843017578,39.359331130981445
mps-uncap,0.7,187.39080429077148,30.04288673400879,38.25974464416504
mps-uncap,0.1,75.39701461791992,24.759292602539062,34.784555435180664
mps-uncap,0.2,131.06274604797363,29.147624969482422,46.057939529418945
mps-uncap,0.3,138.92197608947754,26.688575744628906,45.842647552490234
mps-uncap,0.4,180.1598072052002,25.969266891479492,36.14187240600586
