mode,load,0_densenet161-32,1_vgg13-4,2_vgg16-32
mps-uncap,0.8,134.9782943725586,12.146353721618652,25.953292846679688
mps-uncap,0.9,182.51657485961914,15.398740768432617,26.80230140686035
mps-uncap,1.0,187.70265579223633,16.12401008605957,27.500391006469727
mps-uncap,0.5,57.9986572265625,4.167675971984863,22.990942001342773
mps-uncap,0.6,75.52945613861084,5.922079086303711,23.670554161071777
mps-uncap,0.7,94.2835807800293,8.131265640258789,24.20175075531006
mps-uncap,0.1,38.98584842681885,2.9702186584472656,21.191120147705078
mps-uncap,0.2,39.145588874816895,2.9615163803100586,21.173477172851562
mps-uncap,0.3,39.88313674926758,3.007650375366211,21.334171295166016
mps-uncap,0.4,49.65054988861084,3.092169761657715,22.051095962524414
