mode,load,0_densenet161-32,1_vgg13-4,2_vgg16-32
mps-uncap,0.8,0.014066696166992188,0.010967254638671875,0.010967254638671875
mps-uncap,0.9,0.015020370483398438,0.011205673217773438,0.011920928955078125
mps-uncap,1.0,0.016450881958007812,0.0095367431640625,0.011682510375976562
mps-uncap,0.5,0.013828277587890625,0.011205673217773438,0.011444091796875
mps-uncap,0.6,0.01239776611328125,0.009298324584960938,0.010013580322265625
mps-uncap,0.7,0.013113021850585938,0.010728836059570312,0.01049041748046875
mps-uncap,0.1,0.018358230590820312,0.014781951904296875,0.012636184692382812
mps-uncap,0.2,0.013589859008789062,0.012159347534179688,0.012159347534179688
mps-uncap,0.3,0.015974044799804688,0.011205673217773438,0.010967254638671875
mps-uncap,0.4,0.01430511474609375,0.011205673217773438,0.011205673217773438
