mode,load,0_efficientnet_b7-16,1_mobilenet_v2-32,2_resnet152-32,3_squeezenet1_0-2
mps-uncap,1.0,0.0007152557373046875,0.0007152557373046875,0.000476837158203125,0.000476837158203125
