mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-16,2_mobilenet_v3_large-8,3_resnet101-32
mps-uncap,1.0,10.205507278442383,5.834102630615234,5.250453948974609,29.021263122558594
