mode,load,0_densenet121-2,1_mobilenet_v3_small-8,2_vgg11-2
mps-uncap,0.8,6.899595260620117,2.331256866455078,1.3403892517089844
mps-uncap,0.9,6.918430328369141,2.3436546325683594,1.3399124145507812
mps-uncap,1.0,6.919622421264648,2.3584365844726562,1.3506412506103516
mps-uncap,0.5,7.031679153442383,2.3627281188964844,1.348733901977539
mps-uncap,0.6,6.858110427856445,2.2802352905273438,1.337289810180664
mps-uncap,0.7,6.870031356811523,2.298593521118164,1.3365745544433594
mps-uncap,0.1,7.065534591674805,2.3956298828125,1.3513565063476562
mps-uncap,0.2,7.049560546875,2.339601516723633,1.3473033905029297
mps-uncap,0.3,6.909370422363281,2.358675003051758,1.3434886932373047
mps-uncap,0.4,6.880998611450195,2.3179054260253906,1.3539791107177734
