mode,load,0_densenet121-2,1_mobilenet_v3_small-8,2_vgg11-2
mps-uncap,0.8,7.632017135620117,2.4979114532470703,1.6202926635742188
mps-uncap,0.9,7.446885108947754,2.6242733001708984,1.6562938690185547
mps-uncap,1.0,8.563518524169922,2.5682449340820312,1.70135498046875
mps-uncap,0.5,7.371664047241211,2.5883913040161133,1.5821456909179688
mps-uncap,0.6,7.253289222717285,2.4857521057128906,1.569986343383789
mps-uncap,0.7,7.395505905151367,2.4814605712890625,1.5673637390136719
mps-uncap,0.1,16.528606414794922,5.799293518066406,1.6022920608520508
mps-uncap,0.2,12.079477310180664,5.623340606689453,1.6071796417236328
mps-uncap,0.3,11.359453201293945,4.113912582397461,1.5475749969482422
mps-uncap,0.4,7.557153701782227,3.843545913696289,1.5769004821777344
