mode,load,0_densenet121-2,1_mobilenet_v3_small-8,2_vgg11-2
mps-uncap,0.8,95.93886852264403,19.053936004638672,11.283206939697278
mps-uncap,0.9,122.80783176422118,31.482567787170442,23.577082157135028
mps-uncap,1.0,3895.5910587310786,84.82819557189944,72.64395713806151
mps-uncap,0.5,33.21770429611207,14.590754508972154,6.479959487915039
mps-uncap,0.6,39.06609296798703,13.570706844329838,7.421009540557861
mps-uncap,0.7,46.32163047790527,14.964723587036124,8.93246412277222
mps-uncap,0.1,33.00076723098756,13.76884460449219,2.911620140075683
mps-uncap,0.2,34.47006940841675,18.2144832611084,3.746438026428223
mps-uncap,0.3,33.984880447387695,18.807036876678474,4.226007461547847
mps-uncap,0.4,31.561262607574463,16.44864082336425,5.133936405181885
