mode,load,0_densenet121-2,1_mobilenet_v3_small-8,2_vgg11-2
mps-uncap,0.8,17.870187759399414,4.600286483764648,2.8460025787353516
mps-uncap,0.9,22.144675254821777,7.15947151184082,4.151344299316406
mps-uncap,1.0,1424.2265224456787,15.02370834350586,12.229442596435547
mps-uncap,0.5,9.723782539367676,4.053592681884766,1.7654895782470703
mps-uncap,0.6,10.08594036102295,3.672957420349121,1.8718242645263672
mps-uncap,0.7,12.003660202026367,3.806591033935547,2.124786376953125
mps-uncap,0.1,16.955852508544922,6.001830101013184,1.6701221466064453
mps-uncap,0.2,13.032913208007812,5.951642990112305,1.688241958618164
mps-uncap,0.3,12.56561279296875,5.714774131774902,1.6422271728515625
mps-uncap,0.4,10.301947593688965,4.689693450927734,1.7015933990478516
