mode,load,0_densenet121-2,1_mobilenet_v3_small-8,2_vgg11-2
mps-uncap,0.8,87.55619287490833,16.522884368896484,9.685826301574709
mps-uncap,0.9,115.24655103683469,28.784868717193607,21.84326648712159
mps-uncap,1.0,3886.515703201294,82.36434459686281,70.93111991882323
mps-uncap,0.5,25.725145339965824,11.35106563568115,4.908766746520995
mps-uncap,0.6,31.993830204010003,10.987663269042974,5.800457000732423
mps-uncap,0.7,38.54823112487793,12.432088851928686,7.350637912750247
mps-uncap,0.1,21.123254299163825,8.308138847351074,1.4686989784240714
mps-uncap,0.2,23.25843334197998,13.134942054748546,2.238464355468751
mps-uncap,0.3,25.701007843017614,14.414176940917972,2.6716423034667964
mps-uncap,0.4,22.927401065826416,12.727069854736305,3.5692381858825706
