mode,load,0_densenet121-2,1_mobilenet_v3_small-8,2_vgg11-2
mps-uncap,0.8,8.747029304504395,2.7811527252197266,1.787424087524414
mps-uncap,0.9,8.189129829406738,2.988576889038086,1.8167495727539062
mps-uncap,1.0,9.27424430847168,2.866506576538086,1.8410682678222656
mps-uncap,0.5,9.528470039367676,4.053139686584473,1.7671585083007812
mps-uncap,0.6,8.733987808227539,3.5720586776733394,1.7669200897216797
mps-uncap,0.7,8.623600006103516,2.8007030487060547,1.7545223236083984
mps-uncap,0.1,17.606496810913086,6.304717063903809,1.7544269561767578
mps-uncap,0.2,16.490030288696293,6.302213668823242,1.7709732055664062
mps-uncap,0.3,13.032865524291992,5.78000545501709,1.7235279083251953
mps-uncap,0.4,11.684513092041016,4.691600799560547,1.7313957214355469
