mode,load,0_densenet121-2,1_mobilenet_v3_small-8,2_vgg11-2
mps-uncap,0.8,12.792825698852539,4.353761672973633,2.933025360107422
mps-uncap,0.9,10.879993438720703,4.142522811889648,3.080129623413086
mps-uncap,1.0,11.392831802368164,3.7610530853271484,2.9964447021484375
mps-uncap,0.5,14.40286636352539,6.045341491699219,2.7561187744140625
mps-uncap,0.6,13.820171356201172,5.745649337768555,2.7170181274414062
mps-uncap,0.7,12.939214706420898,5.254030227661133,2.9098987579345703
mps-uncap,0.1,19.327640533447266,8.325338363647461,2.2172927856445312
mps-uncap,0.2,19.231081008911133,7.5321197509765625,2.643108367919922
mps-uncap,0.3,19.405603408813477,7.5626373291015625,2.6733875274658203
mps-uncap,0.4,18.89181137084961,6.731748580932617,3.0670166015625
