mode,load,0_densenet121-2,1_mobilenet_v3_small-8,2_vgg11-2
mps-uncap,0.8,122.76172637939453,28.194904327392578,17.69852638244629
mps-uncap,0.9,154.5701026916504,37.68014907836914,32.14287757873535
mps-uncap,1.0,4056.1020374298096,98.55937957763672,84.07330513000488
mps-uncap,0.5,42.511701583862305,20.110368728637695,10.886669158935547
mps-uncap,0.6,52.86073684692383,20.14446258544922,12.927770614624023
mps-uncap,0.7,75.20484924316406,21.104812622070312,15.529155731201172
mps-uncap,0.1,39.232492446899414,15.711784362792969,2.3441314697265625
mps-uncap,0.2,39.89577293395996,27.881622314453125,3.985881805419922
mps-uncap,0.3,32.77873992919922,23.869037628173828,4.982709884643555
mps-uncap,0.4,35.184383392333984,23.406028747558594,7.239103317260742
