mode,load,0_densenet201-32,1_mobilenet_v2-32,2_mobilenet_v3_large-16,3_resnet34-4
mps-uncap,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
