mode,load,0_resnet152-16,1_resnet152-16,2_resnet152-16,3_resnet152-16
mig,0.1,0.011682510375976562,0.013589859008789062,0.014781951904296875,0.018596649169921875
mig,0.2,0.01239776611328125,0.011920928955078125,0.012874603271484375,0.014781951904296875
mig,0.3,0.011920928955078125,0.011682510375976562,0.011682510375976562,0.012636184692382812
mig,0.4,0.012159347534179688,0.01239776611328125,0.012636184692382812,0.01239776611328125
mig,0.5,0.012159347534179688,0.009775161743164062,0.011920928955078125,0.011920928955078125
mig,0.6,0.010013580322265625,0.012159347534179688,0.012159347534179688,0.0133514404296875
mig,0.7,0.012159347534179688,0.013113021850585938,0.012636184692382812,0.011682510375976562
mig,0.8,0.012159347534179688,0.01239776611328125,0.013113021850585938,0.014781951904296875
mig,0.9,0.0152587890625,0.0152587890625,0.01430511474609375,0.012636184692382812
mig,1.0,0.01430511474609375,0.016450881958007812,0.020265579223632812,0.020503997802734375
