mode,load,0_resnet152-16,1_resnet152-16,2_resnet152-16,3_resnet152-16
mig,0.1,52.062273025512695,52.65378952026367,52.02651023864746,100.33798217773438
mig,0.2,60.23120880126953,54.52895164489746,54.58950996398926,101.54128074645996
mig,0.3,53.956031799316406,54.229021072387695,54.26645278930664,100.53896903991699
mig,0.4,54.53801155090332,54.62646484375,57.717084884643555,101.50694847106934
mig,0.5,59.36145782470703,62.28756904602051,56.302547454833984,103.71828079223633
mig,0.6,54.48722839355469,54.326534271240234,63.36712837219238,106.94336891174316
mig,0.7,61.627864837646484,60.41073799133301,60.799598693847656,102.0212173461914
mig,0.8,60.334205627441406,58.258771896362305,55.67049980163574,110.68010330200195
mig,0.9,63.14659118652344,63.33804130554199,63.13920021057129,107.21731185913086
mig,1.0,45.93539237976074,46.20075225830078,46.244144439697266,88.94205093383789
