mode,load,0_densenet121-2,1_densenet201-4,2_vgg13-4
mps-uncap,0.8,14.519453048706055,24.04332160949707,4.204750061035156
mps-uncap,0.9,13.425827026367188,25.658607482910156,4.5757293701171875
mps-uncap,1.0,13.632059097290039,26.641845703125,4.795074462890625
mps-uncap,0.5,18.52107048034668,25.702714920043945,3.8857460021972656
mps-uncap,0.6,17.127037048339844,24.759531021118164,4.468441009521484
mps-uncap,0.7,14.28842544555664,27.779340744018555,4.406213760375977
mps-uncap,0.1,19.812345504760742,34.74307060241699,3.743410110473633
mps-uncap,0.2,19.782066345214844,40.15946388244629,3.7689208984375
mps-uncap,0.3,21.106481552124023,29.44493293762207,3.864288330078125
mps-uncap,0.4,19.0427303314209,23.2694149017334,4.342079162597656
