mode,load,0_densenet121-2,1_densenet201-4,2_vgg13-4
mps-uncap,0.8,6.156444549560547,6.240129470825195,2.051115036010742
mps-uncap,0.9,10.072946548461914,14.53852653503418,4.462242126464844
mps-uncap,1.0,82.47137069702148,100.72696208953857,22.693395614624023
mps-uncap,0.5,0.04100799560546875,0.04792213439941406,0.041484832763671875
mps-uncap,0.6,0.051975250244140625,0.05054473876953125,0.171661376953125
mps-uncap,0.7,1.5838146209716797,0.064849853515625,0.9818077087402344
mps-uncap,0.1,0.06103515625,0.06270408630371094,0.049591064453125
mps-uncap,0.2,0.05626678466796875,0.06198883056640625,0.04601478576660156
mps-uncap,0.3,0.050067901611328125,0.05435943603515625,0.04267692565917969
mps-uncap,0.4,0.04744529724121094,0.05507469177246094,0.044345855712890625
