mode,load,0_densenet121-2,1_densenet201-4,2_vgg13-4
mps-uncap,0.8,9.461641311645508,17.06111431121826,2.8769969940185547
mps-uncap,0.9,10.157346725463867,20.175933837890625,2.99072265625
mps-uncap,1.0,11.25490665435791,23.211956024169922,3.13568115234375
mps-uncap,0.5,9.088754653930664,15.349388122558594,2.6874542236328125
mps-uncap,0.6,8.650898933410645,15.472173690795898,2.7267932891845703
mps-uncap,0.7,8.635997772216797,16.030311584472656,2.778291702270508
mps-uncap,0.1,16.948938369750977,22.011756896972656,2.585768699645996
mps-uncap,0.2,13.67640495300293,20.229578018188477,2.5870800018310547
mps-uncap,0.3,12.211799621582031,19.124746322631836,2.601146697998047
mps-uncap,0.4,11.937141418457031,15.39301872253418,2.6793479919433594
