mode,load,0_densenet121-2,1_densenet201-4,2_vgg13-4
mps-uncap,0.8,108.02912712097168,141.25418663024902,37.06526756286621
mps-uncap,0.9,146.89254760742188,229.17842864990234,78.65452766418457
mps-uncap,1.0,362.29610443115234,627.4845600128174,166.733980178833
mps-uncap,0.5,46.76079750061035,65.88459014892578,18.618106842041016
mps-uncap,0.6,56.871652603149414,84.86270904541016,17.793655395507812
mps-uncap,0.7,103.74975204467773,143.9380645751953,25.408029556274414
mps-uncap,0.1,37.125349044799805,55.44853210449219,6.835460662841797
mps-uncap,0.2,51.674604415893555,47.487497329711914,9.223461151123047
mps-uncap,0.3,45.026302337646484,49.62658882141113,11.179208755493164
mps-uncap,0.4,55.7098388671875,57.13009834289551,14.975547790527344
