mode,load,0_densenet121-2,1_densenet201-4,2_vgg13-4
mps-uncap,0.8,38.13490867614747,52.75678634643555,11.659097671508787
mps-uncap,0.9,56.35926723480226,85.4334831237793,24.678969383239746
mps-uncap,1.0,270.97158432006853,305.96137046813965,88.83371353149417
mps-uncap,0.5,21.1026668548584,30.71284294128418,5.891418457031248
mps-uncap,0.6,21.598076820373542,35.3898048400879,7.141351699829102
mps-uncap,0.7,23.73642921447754,43.47662925720215,9.109926223754883
mps-uncap,0.1,20.394778251647956,32.70916938781738,3.0011892318725586
mps-uncap,0.2,25.643587112426758,30.724525451660156,3.683519363403322
mps-uncap,0.3,22.475552558898926,28.387069702148445,4.636001586914062
mps-uncap,0.4,24.47342872619629,27.3468017578125,5.148887634277344
