mode,load,0_densenet201-4,1_inception_v3-4,2_squeezenet1_0-2
mps-uncap,0.6,73.43673706054689,28.628897666931152,6.064844131469736
mig,0.6,64.8871660232544,28.25000286102295,5.561208724975588
mps-uncap,0.7,87.92777061462402,41.4210319519043,9.01336669921875
mig,0.7,80.36518096923828,36.22736930847169,7.991790771484375
mps-uncap,0.8,171.45380973815926,58.31761360168457,16.012525558471683
mig,0.8,113.14339637756348,55.37712574005127,10.89928150177002
mps-uncap,0.9,347.6707935333252,85.69555282592773,117.24829673767094
mig,0.9,294.52037811279297,131.94694519042986,29.98011112213135
mps-uncap,1.0,534.7854614257814,1381.2886476516724,6207.798480987549
mig,1.0,1394.2010402679443,509.8419904708862,405.3940773010254
mps-uncap,1.1,6179.894709587097,9031.13408088684,13193.556213378906
mig,1.1,6833.216905593872,9277.195286750793,8443.193912506104
mps-uncap,1.2,13664.852929115297,12655.647993087769,17754.962730407715
mig,1.2,15066.127634048462,12565.214586257935,12402.306175231934
mps-uncap,1.3,18613.926029205322,19322.62921333313,20332.576322555542
mig,1.3,18371.195030212402,19357.183933258057,17448.126983642578
