mode,load,0_squeezenet1_0-16,1_squeezenet1_0-16
mig,0.1,321.10794415413545,253.77519770707374
mig,0.2,639.8102756334231,547.4288994696209
mig,0.3,991.1777558719907,799.3703008604815
mig,0.4,1338.3337148784742,1042.2833574004853
mig,0.5,1637.3271759225302,1333.3701222853397
mig,0.6,1955.8384011175244,1588.8665584896848
mig,0.7,2322.13640164402,1870.5526820036748
mig,0.8,2601.957641680174,2127.705865645877
mig,0.9,2798.6869366512583,2383.0436303299366
mig,1.0,2701.54515513169,2299.9495428965406
