mode,load,0_resnet18-32,1_resnet34-2,2_vgg13-4
mps-uncap,0.8,8.417129516601562,6.4411163330078125,4.420280456542969
mps-uncap,0.9,9.17959213256836,8.150577545166016,4.941344261169434
mps-uncap,1.0,9.347677230834961,8.411645889282227,5.005359649658203
mps-uncap,0.5,6.776332855224609,5.858659744262695,3.1003952026367188
mps-uncap,0.6,7.043123245239258,5.313873291015625,3.4090280532836914
mps-uncap,0.7,7.464885711669922,5.577206611633301,3.896951675415039
mps-uncap,0.1,7.1849822998046875,7.895946502685547,3.009796142578125
mps-uncap,0.2,6.918191909790039,7.878661155700684,2.984285354614258
mps-uncap,0.3,6.801366806030273,7.483243942260742,2.9828548431396484
mps-uncap,0.4,6.905555725097656,7.06636905670166,3.031611442565918
