mode,load,0_resnet18-32,1_resnet34-2,2_vgg13-4
mps-uncap,0.8,16.458749771118164,16.365528106689453,8.646965026855469
mps-uncap,0.9,12.46190071105957,10.753631591796875,7.683515548706055
mps-uncap,1.0,20.162105560302734,19.43063735961914,12.603044509887695
mps-uncap,0.5,25.437116622924805,10.234594345092773,12.674570083618164
mps-uncap,0.6,16.68572425842285,17.490386962890625,14.486551284790039
mps-uncap,0.7,13.850688934326172,12.49241828918457,8.900880813598633
mps-uncap,0.1,15.01154899597168,10.965824127197266,13.079643249511719
mps-uncap,0.2,11.4898681640625,10.663747787475586,7.975339889526367
mps-uncap,0.3,22.563695907592773,16.314983367919922,9.41610336303711
mps-uncap,0.4,13.551473617553711,13.819456100463867,9.428024291992188
