mode,load,0_resnet18-32,1_resnet34-2,2_vgg13-4
mps-uncap,0.8,129.94861602783203,74.82481002807617,85.41393280029297
mps-uncap,0.9,1367.7172660827637,151.18932723999023,190.7196044921875
mps-uncap,1.0,8475.242137908936,683.342456817627,5634.189605712891
mps-uncap,0.5,32.66763687133789,28.01060676574707,27.99844741821289
mps-uncap,0.6,44.055938720703125,24.2764949798584,20.179271697998047
mps-uncap,0.7,69.70930099487305,47.32227325439453,41.970014572143555
mps-uncap,0.1,11.173486709594727,13.38052749633789,5.724191665649414
mps-uncap,0.2,15.369415283203125,18.33033561706543,8.976459503173828
mps-uncap,0.3,24.947404861450195,26.041746139526367,11.933565139770508
mps-uncap,0.4,30.69305419921875,27.528762817382812,14.110326766967773
