mode,load,0_resnet18-32,1_resnet34-2,2_vgg13-4
mps-uncap,0.8,95.80357074737542,40.674877166748104,63.26072692871093
mps-uncap,0.9,1293.1445407867425,117.15760946273812,159.41295862197873
mps-uncap,1.0,8404.746894836424,633.833122253418,5535.821495056154
mps-uncap,0.5,18.66673707962036,12.84937858581543,10.972042083740234
mps-uncap,0.6,23.2994365692139,16.266837120056174,13.512718677520741
mps-uncap,0.7,45.264711380004904,26.556966304779046,24.715931415557776
mps-uncap,0.1,6.923418045043932,6.910996437072756,2.9216408729553223
mps-uncap,0.2,9.05932188034057,10.173473358154297,4.413127899169922
mps-uncap,0.3,11.733651161193848,11.75506591796873,5.212669372558588
mps-uncap,0.4,15.909283161163312,14.183983802795419,8.474826812744148
