mode,load,0_resnet18-32,1_resnet34-2,2_vgg13-4
mps-uncap,0.8,138.14902305603027,80.20520210266113,90.3482437133789
mps-uncap,0.9,1376.6429424285889,157.61852264404297,196.303129196167
mps-uncap,1.0,8484.808921813965,692.7003860473633,5640.1543617248535
mps-uncap,0.5,37.537574768066406,33.69331359863281,32.58085250854492
mps-uncap,0.6,50.11558532714844,31.478404998779297,25.18486976623535
mps-uncap,0.7,77.75497436523438,55.27853965759277,46.22673988342285
mps-uncap,0.1,20.325422286987305,21.227359771728516,13.120889663696289
mps-uncap,0.2,20.58267593383789,24.575233459472656,11.841297149658203
mps-uncap,0.3,29.666423797607422,30.634403228759766,16.324996948242188
mps-uncap,0.4,37.21809387207031,33.5850715637207,17.276763916015625
