mode,load,0_mobilenet_v3_large-8,1_mobilenet_v3_large-8,2_mobilenet_v3_large-8,3_mobilenet_v3_large-8
mig,0.1,12.95548677444459,14.084939956665007,14.222764968872083,14.706211090087887
mig,0.2,18.479406833648685,18.185963630676262,20.688283443450928,19.018249511718746
mig,0.3,20.789537429809574,22.01736450195312,21.35606765747069,20.941011905670166
mig,0.4,20.19382476806641,20.079078674316403,20.553028583526636,25.264627933502155
mig,0.5,18.498897552490234,19.452524185180682,19.25585269927978,32.00348377227784
mig,0.6,21.365404129028317,20.188288688659664,22.732973098754883,39.28239822387697
mig,0.7,28.6509037017822,27.247273921966617,31.03456974029541,57.647905349731474
mig,0.8,39.41848754882812,34.841032028198185,36.12703561782836,101.97370529174798
mig,0.9,81.15845680236812,82.27341175079346,54.42126274108887,122.08119392395024
mig,1.0,223.1375980377194,358.9852333068848,176.07378005981448,498.2623434066772
