mode,load,0_densenet169-32,1_efficientnet_b6-8,2_mobilenet_v3_large-8
mps-uncap,0.8,62.60755062103272,52.231550216674805,16.308927536010778
mps-uncap,0.9,250.43203830718986,316.5593147277832,34.11526679992675
mps-uncap,1.0,802.6702404022217,554.9738883972168,315.6576156616211
mps-uncap,0.5,26.537609100341797,16.839027404785156,7.033538818359376
mps-uncap,0.6,37.89582252502441,26.7031192779541,8.190584182739258
mps-uncap,0.7,58.54833126068115,32.6535701751709,10.44926643371582
mps-uncap,0.1,0.07376670837402345,0.0766277313232422,0.0772714614868164
mps-uncap,0.2,2.8814792633056587,7.400560379028322,3.623199462890626
mps-uncap,0.3,15.984821319580082,11.61878108978272,5.797743797302246
mps-uncap,0.4,20.16382217407227,13.754272460937507,6.6070556640625
