mode,load,0_densenet169-32,1_efficientnet_b6-8,2_mobilenet_v3_large-8
mps-uncap,0.8,30.301809310913086,21.588802337646484,4.787683486938477
mps-uncap,0.9,32.20558166503906,25.98881721496582,5.661249160766602
mps-uncap,1.0,34.66963768005371,25.95663070678711,6.093263626098633
mps-uncap,0.5,23.6128568649292,15.722393989562988,5.822181701660156
mps-uncap,0.6,25.73251724243164,14.998078346252441,4.975795745849609
mps-uncap,0.7,28.523802757263184,19.258737564086914,4.82940673828125
mps-uncap,0.1,22.84407615661621,23.9870548248291,7.184028625488281
mps-uncap,0.2,21.791696548461914,18.91493797302246,7.042646408081055
mps-uncap,0.3,21.688222885131836,17.975330352783203,6.959080696105957
mps-uncap,0.4,22.86553382873535,16.50524139404297,6.620168685913086
