mode,load,0_densenet169-32,1_efficientnet_b6-8,2_mobilenet_v3_large-8
mps-uncap,0.8,12.819528579711914,7.858753204345703,2.218484878540039
mps-uncap,0.9,47.5163459777832,47.87778854370117,7.236242294311523
mps-uncap,1.0,272.56882190704346,180.17268180847168,73.75955581665039
mps-uncap,0.5,0.05817413330078125,0.0514984130859375,0.043392181396484375
mps-uncap,0.6,0.06008148193359375,0.05543231964111328,0.046253204345703125
mps-uncap,0.7,8.342862129211426,0.6690025329589844,0.8618831634521484
mps-uncap,0.1,0.059723854064941406,0.06103515625,0.05710124969482422
mps-uncap,0.2,0.06127357482910156,0.060558319091796875,0.04982948303222656
mps-uncap,0.3,0.06031990051269531,0.057220458984375,0.05030632019042969
mps-uncap,0.4,0.060558319091796875,0.056743621826171875,0.0476837158203125
