mode,load,0_densenet169-32,1_efficientnet_b6-8,2_mobilenet_v3_large-8
mps-uncap,0.8,20.23148536682129,11.42120361328125,2.7513504028320312
mps-uncap,0.9,20.265579223632812,11.449337005615234,2.7234554290771484
mps-uncap,1.0,20.567655563354492,11.539936065673828,2.7964115142822266
mps-uncap,0.5,20.214557647705078,11.400222778320312,2.7589797973632812
mps-uncap,0.6,20.23029327392578,11.550664901733398,2.811431884765625
mps-uncap,0.7,20.236968994140625,11.409759521484375,2.748727798461914
mps-uncap,0.1,20.308732986450195,11.52491569519043,2.8383731842041016
mps-uncap,0.2,20.35832405090332,11.568307876586914,2.8383731842041016
mps-uncap,0.3,20.220279693603516,11.521339416503906,2.810955047607422
mps-uncap,0.4,20.307540893554688,11.431694030761719,2.796173095703125
