mode,load,0_densenet169-32,1_efficientnet_b6-8,2_mobilenet_v3_large-8
mps-uncap,0.8,36.765336990356445,29.015779495239258,13.341665267944336
mps-uncap,0.9,35.9950065612793,30.269622802734375,13.293743133544922
mps-uncap,1.0,37.93597221374512,30.73859214782715,14.671564102172852
mps-uncap,0.5,34.85417366027832,29.0524959564209,12.496232986450195
mps-uncap,0.6,35.86935997009277,29.61897850036621,12.624979019165039
mps-uncap,0.7,36.32354736328125,28.763294219970703,13.347148895263672
mps-uncap,0.1,31.815528869628906,29.19602394104004,12.382030487060547
mps-uncap,0.2,31.340837478637695,37.74380683898926,12.897253036499023
mps-uncap,0.3,32.5319766998291,30.74479103088379,12.644767761230469
mps-uncap,0.4,34.03782844543457,28.493642807006836,12.281656265258789
