mode,load,0_densenet161-32,1_efficientnet_b7-32,2_mobilenet_v2-32,3_mobilenet_v3_small-16
mps-uncap,1.0,0.0007152557373046875,0.011205673217773438,0.0007152557373046875,0.010967254638671875
