mode,load,0_efficientnet_b7-2,1_mobilenet_v3_large-8,2_vgg19-2
mps-uncap,0.8,40.16757011413574,18.920421600341797,18.82028579711914
mps-uncap,0.9,40.2522087097168,17.718076705932617,12.705564498901367
mps-uncap,1.0,33.49471092224121,17.0743465423584,15.390157699584961
mps-uncap,0.5,29.432058334350586,20.640850067138672,8.612871170043945
mps-uncap,0.6,26.0162353515625,17.314910888671875,15.817880630493164
mps-uncap,0.7,35.550594329833984,17.249107360839844,14.585018157958984
mps-uncap,0.1,40.68350791931152,13.61846923828125,14.586210250854492
mps-uncap,0.2,38.13457489013672,17.509937286376953,4.939556121826172
mps-uncap,0.3,26.75604820251465,11.830806732177734,12.302398681640625
mps-uncap,0.4,36.173105239868164,17.323017120361328,8.333206176757812
