mode,load,0_efficientnet_b7-2,1_mobilenet_v3_large-8,2_vgg19-2
mps-uncap,0.8,24.083971977233887,4.975795745849609,3.4856796264648438
mps-uncap,0.9,24.757981300354004,4.984378814697266,3.611326217651367
mps-uncap,1.0,23.695707321166992,5.356073379516602,3.60870361328125
mps-uncap,0.5,21.784067153930664,5.100727081298828,3.019571304321289
mps-uncap,0.6,22.211551666259766,5.107641220092773,3.1435489654541016
mps-uncap,0.7,22.466421127319336,5.05828857421875,3.348708152770996
mps-uncap,0.1,23.57661724090576,10.211706161499023,3.2401084899902344
mps-uncap,0.2,23.209810256958008,7.7980756759643555,3.061532974243164
mps-uncap,0.3,22.578716278076172,5.546689033508301,3.0155181884765625
mps-uncap,0.4,21.859288215637207,5.179643630981445,2.9892921447753906
