mode,load,0_efficientnet_b7-2,1_mobilenet_v3_large-8,2_vgg19-2
mps-uncap,0.8,66.38753414154053,29.065608978271484,7.954120635986328
mps-uncap,0.9,163.31934928894043,2472.91898727417,27.876853942871094
mps-uncap,1.0,1213.3338451385498,6728.069305419922,2203.07195186615
mps-uncap,0.5,23.82218837738037,7.445812225341797,3.5653114318847656
mps-uncap,0.6,28.468012809753418,9.657025337219238,4.103660583496094
mps-uncap,0.7,41.608333587646484,14.461040496826172,5.373239517211914
mps-uncap,0.1,23.94843101501465,11.05344295501709,3.3261775970458984
mps-uncap,0.2,23.82826805114746,8.936882019042969,3.122568130493164
mps-uncap,0.3,23.637771606445312,7.15184211730957,3.128647804260254
mps-uncap,0.4,23.356318473815918,6.726503372192383,3.313779830932617
