mode,load,0_efficientnet_b7-2,1_mobilenet_v3_large-8,2_vgg19-2
mps-uncap,0.8,20.949363708496094,4.807472229003906,2.3534297943115234
mps-uncap,0.9,21.46315574645996,4.957437515258789,2.572774887084961
mps-uncap,1.0,22.547245025634766,5.590915679931641,3.942251205444336
mps-uncap,0.5,20.519733428955078,4.849433898925781,2.3431777954101562
mps-uncap,0.6,20.939111709594727,4.8656463623046875,2.340555191040039
mps-uncap,0.7,20.77031135559082,4.797935485839844,2.3508071899414062
mps-uncap,0.1,20.870208740234375,5.02324104309082,2.3925304412841797
mps-uncap,0.2,21.161794662475586,4.882097244262695,2.3560523986816406
mps-uncap,0.3,21.254777908325195,4.916191101074219,2.3605823516845703
mps-uncap,0.4,20.691633224487305,4.910945892333984,2.3424625396728516
