mode,load,0_efficientnet_b7-2,1_mobilenet_v3_large-8,2_vgg19-2
mps-uncap,0.8,414.30020332336426,199.59378242492676,61.01679801940918
mps-uncap,0.9,838.2034301757812,4511.750221252441,274.066686630249
mps-uncap,1.0,2924.1161346435547,13168.068647384644,4171.775579452515
mps-uncap,0.5,98.11568260192871,38.680315017700195,18.74256134033203
mps-uncap,0.6,113.07787895202637,56.50496482849121,23.019075393676758
mps-uncap,0.7,233.3683967590332,104.75468635559082,41.61238670349121
mps-uncap,0.1,21.706104278564453,31.496047973632812,7.139921188354492
mps-uncap,0.2,48.72012138366699,27.72998809814453,7.561445236206055
mps-uncap,0.3,85.07800102233887,21.239042282104492,9.479761123657227
mps-uncap,0.4,97.06997871398926,40.28892517089844,13.918638229370117
