mode,load,0_densenet161-2,1_densenet169-4,2_resnet101-8
mps-uncap,0.8,0.010013580322265625,0.010251998901367188,0.010251998901367188
mps-uncap,0.9,0.010967254638671875,0.012159347534179688,0.010967254638671875
mps-uncap,1.0,0.0133514404296875,0.011205673217773438,0.011682510375976562
mps-uncap,0.5,0.010967254638671875,0.011920928955078125,0.009298324584960938
mps-uncap,0.6,0.009775161743164062,0.011205673217773438,0.01049041748046875
mps-uncap,0.7,0.009059906005859375,0.009059906005859375,0.009298324584960938
mps-uncap,0.1,0.017404556274414062,0.018596649169921875,0.011920928955078125
mps-uncap,0.2,0.011920928955078125,0.013113021850585938,0.012159347534179688
mps-uncap,0.3,0.011682510375976562,0.012159347534179688,0.011682510375976562
mps-uncap,0.4,0.009775161743164062,0.010967254638671875,0.011205673217773438
