mode,load,0_densenet161-2,1_densenet169-4,2_resnet101-8
mps-uncap,0.8,12.262678146362305,13.688087463378906,9.422159194946289
mps-uncap,0.9,12.514042854309082,13.845300674438477,9.509515762329102
mps-uncap,1.0,13.619661331176758,12.835264205932617,9.619975090026855
mps-uncap,0.5,13.355779647827148,14.450979232788088,9.430646896362305
mps-uncap,0.6,12.46495246887207,13.512134552001953,9.227466583251953
mps-uncap,0.7,12.960004806518556,12.726354598999023,9.24234390258789
mps-uncap,0.1,24.47056770324707,25.166797637939453,12.664151191711426
mps-uncap,0.2,18.193483352661133,20.43097019195558,12.427544593811035
mps-uncap,0.3,17.394232749938965,17.702174186706543,12.132787704467775
mps-uncap,0.4,16.12117290496826,17.362308502197266,11.4837646484375
