mode,load,0_densenet161-2,1_densenet169-4,2_resnet101-8
mps-uncap,0.8,13.255252838134766,14.26677703857422,9.716272354125977
mps-uncap,0.9,13.029870986938478,14.227037429809572,9.7406005859375
mps-uncap,1.0,13.942077159881592,13.15855979919434,9.795904159545898
mps-uncap,0.5,17.44904756546021,18.09932231903076,11.822938919067383
mps-uncap,0.6,15.517525672912587,16.61778450012209,10.041551589965819
mps-uncap,0.7,14.080533981323242,14.260096549987802,9.641633033752441
mps-uncap,0.1,26.183147430419922,27.070283889770508,13.531539440155026
mps-uncap,0.2,26.465964317321774,27.004685401916504,13.029196262359617
mps-uncap,0.3,19.14721250534058,22.81659126281736,12.812547683715822
mps-uncap,0.4,17.87358045578003,18.51095199584961,12.496404647827148
