mode,load,0_densenet161-2,1_densenet169-4,2_resnet101-8
mps-uncap,0.8,11.241436004638672,12.111902236938477,8.491754531860352
mps-uncap,0.9,11.672019958496094,12.926101684570312,9.038448333740234
mps-uncap,1.0,12.78698444366455,12.154817581176758,9.279847145080566
mps-uncap,0.5,11.204719543457031,11.120080947875977,8.09478759765625
mps-uncap,0.6,10.833978652954102,11.350393295288086,7.940769195556641
mps-uncap,0.7,11.249542236328125,11.214256286621094,8.03995132446289
mps-uncap,0.1,17.79484748840332,19.977807998657227,11.84237003326416
mps-uncap,0.2,16.21532440185547,17.07279682159424,11.624336242675781
mps-uncap,0.3,12.652039527893066,13.757109642028809,9.318828582763672
mps-uncap,0.4,11.358380317687988,11.754035949707031,8.378744125366211
