mode,load,0_densenet161-2,1_densenet169-4,2_resnet101-8
mps-uncap,0.8,9.661436080932617,9.94420051574707,6.24847412109375
mps-uncap,0.9,9.608268737792969,9.654045104980469,6.266355514526367
mps-uncap,1.0,9.66501235961914,9.950876235961914,6.291389465332031
mps-uncap,0.5,9.764671325683594,9.803533554077148,6.273508071899414
mps-uncap,0.6,9.51075553894043,9.729623794555664,6.208181381225586
mps-uncap,0.7,9.555339813232422,9.764909744262695,6.218433380126953
mps-uncap,0.1,9.750604629516602,9.967327117919922,6.218194961547852
mps-uncap,0.2,9.710073471069336,9.861946105957031,6.218910217285156
mps-uncap,0.3,9.476661682128906,9.742259979248047,6.259441375732422
mps-uncap,0.4,9.640693664550781,9.80067253112793,6.218910217285156
