mode,load,0_densenet161-2,1_densenet169-4,2_resnet101-8
mps-uncap,0.8,47.941255569458015,44.95229721069336,40.41314125061041
mps-uncap,0.9,92.84090995788573,88.91520500183105,74.49245452880861
mps-uncap,1.0,1779.4754028320312,141.26992225646973,338.71705532073975
mps-uncap,0.5,27.607941627502438,26.38630867004395,17.88187026977539
mps-uncap,0.6,30.179738998413093,27.6120662689209,19.335842132568363
mps-uncap,0.7,37.81356811523438,31.03327751159668,24.77560043334961
mps-uncap,0.1,26.690483093261726,26.95164680480957,14.462327957153331
mps-uncap,0.2,26.566028594970703,27.24778652191162,17.34271049499511
mps-uncap,0.3,25.24967193603516,26.893568038940444,17.522430419921882
mps-uncap,0.4,24.964594841003418,25.169610977172855,16.526222229003903
