mode,load,0_densenet161-2,1_densenet169-4,2_resnet101-8
mps-uncap,0.8,20.46990394592285,19.62733268737793,15.00701904296875
mps-uncap,0.9,30.773043632507324,33.2636833190918,22.986173629760742
mps-uncap,1.0,1275.1845121383667,45.058250427246094,115.31579494476318
mps-uncap,0.5,13.237237930297852,13.16380500793457,9.275436401367188
mps-uncap,0.6,13.454437255859375,13.54360580444336,9.325504302978516
mps-uncap,0.7,17.158031463623047,14.007329940795898,10.75601577758789
mps-uncap,0.1,22.36199378967285,23.420333862304688,12.125849723815918
mps-uncap,0.2,17.394304275512695,17.751097679138184,11.99793815612793
mps-uncap,0.3,16.414284706115723,16.811370849609375,11.399984359741211
mps-uncap,0.4,13.460755348205566,13.871908187866211,9.505510330200195
