mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_vgg16-16
mps-uncap,0.8,510.37049293518066,301.804780960083,276.4146327972412
mps-uncap,0.9,1114.4347190856934,946.2063312530518,2008.4259510040283
mps-uncap,1.0,1156.238317489624,1676.4132976531982,7347.028970718384
mps-uncap,0.5,106.1549186706543,109.52043533325195,75.41418075561523
mps-uncap,0.6,179.63862419128418,181.85663223266602,119.04144287109375
mps-uncap,0.7,198.66061210632324,275.04944801330566,176.06258392333984
mps-uncap,0.1,63.24195861816406,64.35728073120117,37.076473236083984
mps-uncap,0.2,62.688350677490234,77.58450508117676,35.31599044799805
mps-uncap,0.3,67.79146194458008,61.226844787597656,51.276445388793945
mps-uncap,0.4,87.90802955627441,130.74016571044922,75.25372505187988
