mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_vgg16-16
mps-uncap,0.8,431.168794631958,245.83792686462402,264.68396186828613
mps-uncap,0.9,1041.1913394927979,868.7987327575684,1996.7296123504639
mps-uncap,1.0,1084.550142288208,1593.9209461212158,7334.6428871154785
mps-uncap,0.5,63.37475776672363,75.91962814331055,61.624765396118164
mps-uncap,0.6,102.65445709228516,125.2450942993164,106.79364204406738
mps-uncap,0.7,159.07669067382812,212.22877502441406,163.21754455566406
mps-uncap,0.1,10.607242584228516,24.19590950012207,26.011228561401367
mps-uncap,0.2,39.9472713470459,32.534122467041016,24.20330047607422
mps-uncap,0.3,33.341407775878906,30.318260192871094,38.17868232727051
mps-uncap,0.4,59.35025215148926,72.8609561920166,62.95514106750488
